	narrator	Adam	male	Story narrator
	*Mrs. Brandon	Jessica	*female	31. Eliza's mother, who was married to Colonel Brandon's brother. She is described as having been unkindly treated by her husband and was left in a situation of great distress.
	*Mrs. Clarke	Dora	*female	38. A woman who is part of Mrs. Jennings' social circle and keeps her company in the Gardens.
	*Mrs. Dennison	Sarah	female	36. A lady who mistakenly believes the Dashwood sisters are staying with Mrs. John Dashwood
	*Mrs. Ellison	Alice	*female	30. Miss Grey's guardian, who is mentioned as being in disagreement with Miss Grey and possibly glad about her marriage to Willoughby.
	*Mrs. Henry Dashwood	Xiaoyi	female	1. Wife of Mr. Henry Dashwood and mother of the three Dashwood sisters. She was a constant companion to her husband until her death.
	*Mrs. Richardson	Xiaoxiao	female	38. A woman who is part of Miss Steele's social circle and invites her to join a group outing.
	*Mrs. Smith	Xiaobei	*female	13. The owner of Allenham house, who is present during Marianne and Willoughby's visit. She has no acquaintance with Marianne. | 14. A woman who provided information to Willoughby about Barton cottage being taken, which led him to feel immediate satisfaction and interest in the situation. | 15. A wealthy woman who sends Willoughby to London on business and disapproves of his relationship with Marianne | 44. A distant relative of Willoughby who left him money but was also the source of his financial troubles. She discovered his affair with Marianne and dismissed him. | 50. Willoughby's former benefactor who forgives him after learning of his marriage.
	*Mrs. Taylor	Nicole	*female	30. A woman who has heard news about Willoughby's engagement from a friend of Miss Grey. She is part of the social circle that shares gossip and information.
	*Nancy	Alloy	*female	37. A servant or family member who reveals Edward and Lucy's engagement to Mrs. Dashwood. | 49. A servant who is related to Lucy Ferrars. She was distressed when Lucy married Robert and borrowed money from Mrs. Jennings.
	*Sophia	Xiaoni	*female	44. Willoughby's wife who is jealous and suspicious of his relationship with Marianne. She reads Willoughby's letter to Marianne, causing conflict.
